Product_ID,Product_Name,Category,Price,Stock_Level,Supplier,Discount,Rating
976,Book,Clothing,545.4322785276813,494,Supplier C,22,1
104,Refrigerator,Clothing,723.0154979756395,456,Supplier B,28,5
218,Shirt,Toys,454.6920785885327,9,Supplier C,14,3
900,Shirt,Home Appliances,940.0994356394275,7,Supplier B,2,2
473,Phone,Electronics,309.0469075614952,404,Supplier B,9,3
164,Refrigerator,Books,485.954334045738,204,Supplier C,14,1
245,Book,Home Appliances,761.7891061546127,-1,Supplier A,15,2
323,Book,Home Appliances,695.338668685843,433,Supplier C,16,3
338,Laptop,Clothing,866.368231368813,196,Supplier A,18,1
276,Laptop,Books,996.8729970674867,197,Supplier A,10,2
878,Book,Toys,438.3211622191878,29,Supplier C,47,2
952,Book,Home Appliances,128.9278621876456,478,Supplier A,4,1
381,Refrigerator,Toys,49.80756319180862,400,Supplier B,4,2
162,Shirt,Home Appliances,732.3393680169762,458,Supplier B,13,1
316,Laptop,Toys,876.5333978825413,19,Supplier A,49,4
953,Shirt,Books,236.2983342255303,47,Supplier B,25,4
926,Refrigerator,Clothing,175.27907644610784,456,Supplier C,7,2
894,Book,Books,80.96098969517716,129,Supplier B,4,2
788,Shirt,Electronics,826.2488632828622,292,Supplier A,6,1
560,Book,Clothing,325.15430109473266,384,Supplier C,15,2
709,Book,Books,413.66295490458094,131,Supplier B,13,5
204,Phone,Electronics,,355,Supplier C,36,4
198,Shirt,Home Appliances,842.6641695253597,53,Supplier A,40,2
610,Shirt,Home Appliances,657.8165571302552,377,Supplier B,3,2
484,Book,Toys,622.763337260655,280,Supplier C,35,3
504,Refrigerator,Clothing,192.1586579567925,386,Supplier C,47,2
922,Phone,Home Appliances,522.9260938756331,264,Supplier B,16,5
617,Book,Clothing,721.0733968350821,469,Supplier C,46,4
575,Laptop,Home Appliances,973.7956653698819,214,Supplier C,35,3
808,Laptop,Toys,217.3781830290852,459,Supplier A,5,1
962,Phone,Books,29.352486005882113,457,Supplier A,15,1
744,Refrigerator,Toys,,289,Supplier A,28,4
969,Book,Electronics,388.33541587833963,42,Supplier A,35,1
870,Shirt,Home Appliances,824.1337547910674,73,Supplier A,37,5
536,Phone,Electronics,26.999240132880146,349,Supplier A,36,2
122,Refrigerator,Electronics,467.59598102812345,277,Supplier B,47,4
664,Shirt,Clothing,342.64600303456666,325,Supplier A,47,3
776,Laptop,Home Appliances,71.43207589773303,241,Supplier C,9,2
813,Laptop,Electronics,461.2315609391649,129,Supplier B,40,1
557,Shirt,Books,269.65373318998445,349,Supplier C,35,1
182,Phone,Electronics,364.8471376600663,193,Supplier A,28,3
244,Laptop,Books,711.5029986886071,31,Supplier A,13,5
184,Book,Clothing,531.1199642327477,105,Supplier C,3,3
177,Shirt,Electronics,142.15448041295707,399,Supplier C,43,4
556,Shirt,Toys,962.1862496151663,203,Supplier C,41,3
977,Laptop,Clothing,643.1925503955435,0,Supplier B,35,1
100,Phone,Books,770.551057149281,244,Supplier A,49,5
150,Book,Clothing,,71,Supplier C,44,5
784,Phone,Electronics,66.11721187081852,431,Supplier A,12,3
816,Refrigerator,Home Appliances,,305,Supplier C,45,4
871,Refrigerator,Home Appliances,205.01814721797555,396,Supplier A,17,1
545,Laptop,Books,,14,Supplier B,32,2
548,Laptop,Books,937.1096107347664,52,Supplier A,20,5
980,Laptop,Home Appliances,467.91846608046075,427,Supplier C,15,3
587,Refrigerator,Books,304.4500032650788,7,Supplier A,14,4
899,Phone,Clothing,570.69654844927,329,Supplier B,4,4
133,Phone,Toys,129.69588657209346,45,Supplier B,5,1
447,Laptop,Toys,617.3157731848835,324,Supplier A,37,5
194,,Clothing,577.0633152438933,113,Supplier C,2,1
171,Phone,Toys,796.1531727375955,146,Supplier B,47,2
650,Refrigerator,Electronics,986.9538593846836,494,Supplier B,11,2
253,Shirt,Clothing,265.8560022817883,165,Supplier A,35,2
349,Shirt,Books,519.4633217876855,378,Supplier B,32,4
773,Shirt,Clothing,910.6880981926236,138,Supplier B,35,5
537,Book,Home Appliances,789.4860867343845,116,Supplier C,32,1
217,Laptop,Books,497.6581770387914,298,Supplier C,30,1
870,Refrigerator,Home Appliances,946.4642166224822,275,Supplier C,20,2
990,Book,Books,76.09195964647319,403,Supplier A,26,5
405,,Toys,932.3786473183324,276,Supplier B,26,5
367,,Clothing,69.49724453515041,337,Supplier A,7,3
153,Laptop,Electronics,556.3586492323907,312,Supplier B,36,5
335,Shirt,Books,892.632129041064,177,Supplier B,31,5
488,Laptop,Books,277.46652469007677,329,Supplier B,25,1
833,Book,Home Appliances,482.8035289662553,353,Supplier C,1,5
862,Book,Toys,337.8423015542273,153,Supplier A,11,5
924,Book,Home Appliances,953.1010387348243,413,Supplier A,21,1
500,Laptop,Home Appliances,827.172682858029,200,Supplier B,16,5
723,Refrigerator,Toys,714.821481099852,365,Supplier A,6,1
866,Refrigerator,Electronics,595.8744468828065,114,Supplier C,42,3
402,Phone,Home Appliances,,158,Supplier A,3,4
306,Book,Home Appliances,404.42170069307616,41,Supplier B,36,1
328,Refrigerator,Books,458.6008180039406,246,Supplier C,37,1
952,Phone,Toys,,67,Supplier C,31,5
677,Refrigerator,Clothing,370.59966802784,444,Supplier B,10,1
174,Book,Electronics,82.62292320740634,444,Supplier A,0,2
534,Shirt,Electronics,92.84791670835003,325,Supplier B,24,2
202,Book,Toys,,333,Supplier A,41,3
521,Laptop,Books,,195,Supplier A,23,1
803,Refrigerator,Books,482.78189724108023,89,Supplier C,42,5
863,Refrigerator,Toys,,110,Supplier B,16,5
837,Laptop,Books,405.0511488927954,367,Supplier C,7,4
905,Laptop,Electronics,273.53672846732184,358,Supplier B,44,3
405,Shirt,Electronics,360.2483242109677,-1,Supplier B,26,5
197,Refrigerator,Clothing,798.2986984108398,274,Supplier C,17,4
949,Refrigerator,Toys,632.7118025308095,178,Supplier B,26,5
897,Shirt,Home Appliances,938.886984358744,-1,Supplier B,21,4
434,Phone,Home Appliances,686.1106830052973,325,Supplier A,15,2
958,Shirt,Clothing,578.7779991196,318,Supplier B,1,2
534,Book,Clothing,617.9920888061177,476,Supplier B,4,5
546,Refrigerator,Books,943.5240106790463,330,Supplier C,17,3
407,Laptop,Clothing,792.436911269372,463,Supplier C,2,1
348,Book,Clothing,43.56041261910906,413,Supplier B,26,3
265,Refrigerator,Home Appliances,543.4569022129833,152,Supplier A,16,3
580,Shirt,Books,694.5716433156335,103,Supplier A,15,1
434,,Clothing,753.7245088703719,74,Supplier C,5,2
641,Refrigerator,Clothing,,127,Supplier B,6,2
858,Phone,Books,869.8338073623252,198,Supplier B,49,1
205,Phone,Toys,956.7262842316604,153,Supplier A,13,4
662,Laptop,Books,251.98099972797237,55,Supplier A,37,3
180,Refrigerator,Home Appliances,884.9631483669009,277,Supplier A,39,5
232,Phone,Toys,115.03918726577348,344,Supplier C,14,2
896,Shirt,Electronics,74.59269939294029,18,Supplier B,46,5
237,Refrigerator,Books,,158,Supplier C,46,1
283,Shirt,Home Appliances,76.58625787769527,25,Supplier B,47,5
500,Shirt,Toys,848.1119924126604,425,Supplier C,32,5
429,Phone,Books,77.86914156910652,168,Supplier B,42,3
884,Refrigerator,Clothing,286.2309075363824,483,Supplier A,26,1
607,Book,Books,,22,Supplier A,28,5
951,Phone,Electronics,309.51359558748965,46,Supplier A,36,2
168,Phone,Books,108.74827824890207,12,Supplier C,4,1
645,,Toys,674.6431857281538,216,Supplier A,28,2
873,Refrigerator,Toys,150.66028001572366,-1,Supplier B,31,4
152,Shirt,Books,854.8090073221101,193,Supplier C,5,5
549,Refrigerator,Toys,820.8472297121082,143,Supplier B,1,1
304,Shirt,Clothing,33.38845176119723,72,Supplier C,5,2
225,Phone,Books,,155,Supplier B,45,5
846,Laptop,Clothing,48.36543040849972,76,Supplier B,42,3
142,Book,Clothing,254.8528692584055,418,Supplier C,3,2
851,Phone,Home Appliances,51.741355020475154,168,Supplier C,28,2
982,Refrigerator,Books,,460,Supplier A,24,4
210,Book,Toys,523.5891951990062,286,Supplier A,8,3
860,Laptop,Clothing,800.7119716348353,84,Supplier B,2,4
762,Laptop,Home Appliances,351.22191946043944,415,Supplier B,25,3
282,Shirt,Books,711.3802241796544,181,Supplier B,47,2
947,Book,Books,203.75436797660072,481,Supplier C,42,4
194,Shirt,Electronics,755.5864876092438,455,Supplier C,26,5
473,Phone,Electronics,,314,Supplier A,35,3
619,Book,Clothing,160.67386082489256,296,Supplier B,31,2
459,Phone,Electronics,201.70067336657323,111,Supplier A,0,1
795,Shirt,Clothing,,449,Supplier C,15,3
380,Book,Toys,522.6056217894513,229,Supplier C,47,3
294,Shirt,Clothing,847.9016295643831,95,Supplier C,10,5
963,Book,Electronics,98.01297545265552,437,Supplier A,25,3
294,Shirt,Toys,712.8171921235543,167,Supplier C,39,3
766,Laptop,Electronics,661.2595304598005,377,Supplier B,0,5
192,Shirt,Clothing,875.0695527927751,155,Supplier A,25,5
771,Laptop,Home Appliances,259.2646092967691,420,Supplier C,27,4
160,Shirt,Books,461.107661511329,-1,Supplier A,8,2
733,Book,Electronics,,192,Supplier A,43,2
150,,Clothing,666.7935811326108,488,Supplier C,21,4
502,Book,Toys,400.99304460436497,329,Supplier C,7,2
888,Refrigerator,Electronics,148.78413519816309,438,Supplier A,48,3
104,,Electronics,277.2353077425792,131,Supplier A,41,4
565,Book,Books,589.5911679395956,354,Supplier C,26,4
703,Laptop,Clothing,723.8045886093034,381,Supplier B,38,2
781,,Home Appliances,141.9334491148556,137,Supplier A,18,1
928,Refrigerator,Toys,607.6053148431729,430,Supplier A,24,2
633,Laptop,Clothing,559.344253261976,330,Supplier B,37,1
504,Refrigerator,Toys,523.6763377568939,269,Supplier C,20,4
937,Laptop,Electronics,696.3206553283678,37,Supplier C,23,1
612,Shirt,Books,840.7006031817926,395,Supplier B,23,3
744,Phone,Books,336.529889513331,44,Supplier C,18,5
332,Phone,Home Appliances,891.2319463087402,400,Supplier C,49,1
623,Refrigerator,Books,177.42094036617968,463,Supplier A,46,5
445,Phone,Electronics,189.56339235614107,162,Supplier A,1,3
145,Refrigerator,Home Appliances,,449,Supplier A,13,5
645,Refrigerator,Clothing,137.14025215613626,330,Supplier B,31,3
177,Refrigerator,Books,245.71284018922003,252,Supplier C,41,5
829,Phone,Home Appliances,124.28352764478771,168,Supplier C,31,5
912,Refrigerator,Electronics,825.3173686456826,450,Supplier A,27,2
172,Phone,Toys,156.18961204889212,284,Supplier A,47,1
893,Refrigerator,Toys,752.3516064086597,-1,Supplier B,38,5
348,Book,Electronics,66.95559055506706,19,Supplier C,39,4
146,,Electronics,949.5499209636369,238,Supplier B,41,2
220,Laptop,Toys,716.9368857772108,269,Supplier C,46,1
313,,Home Appliances,,417,Supplier B,39,2
338,Shirt,Toys,768.5793701962098,432,Supplier A,12,1
155,Refrigerator,Electronics,,309,Supplier B,11,3
449,Laptop,Books,783.7778669284173,30,Supplier B,7,5
206,Laptop,Clothing,532.0468727127767,313,Supplier A,14,4
930,Phone,Books,648.2043604826475,103,Supplier C,25,2
147,Book,Books,790.6050222871396,169,Supplier C,11,2
672,Refrigerator,Electronics,417.0058934960996,185,Supplier A,42,2
436,Phone,Toys,22.653986824043045,127,Supplier B,45,2
125,Book,Home Appliances,852.9475660262847,209,Supplier B,26,5
903,Refrigerator,Books,393.27255537216934,413,Supplier B,17,1
356,Shirt,Toys,506.1218714962514,280,Supplier C,44,5
107,Refrigerator,Home Appliances,27.611309310889343,446,Supplier B,35,3
724,Laptop,Books,502.250170143096,252,Supplier C,48,5
966,Laptop,Home Appliances,,18,Supplier B,26,5
352,Shirt,Toys,292.7023076023942,199,Supplier A,8,3
791,Phone,Clothing,,219,Supplier A,38,5
818,Book,Toys,,135,Supplier C,0,1
402,Refrigerator,Electronics,818.4977941731855,222,Supplier C,6,4
738,,Home Appliances,429.0437915259783,2,Supplier A,25,3
155,Phone,Clothing,323.4754929932667,450,Supplier A,6,2
825,Shirt,Home Appliances,939.0692839853657,235,Supplier B,6,1
625,Laptop,Home Appliances,683.6020673382359,-1,Supplier A,7,4
573,Shirt,Books,136.64087840327824,464,Supplier C,15,1
127,Refrigerator,Electronics,87.54932057195565,227,Supplier A,2,1
177,Book,Home Appliances,493.87885377456166,-1,Supplier C,44,2
315,Laptop,Toys,235.688264726327,141,Supplier C,9,4
485,Laptop,Toys,268.90505830872837,498,Supplier B,49,1
464,Refrigerator,Books,880.1383352512912,8,Supplier B,6,2
765,Phone,Electronics,107.77470382998445,189,Supplier B,20,3
625,Book,Electronics,721.0568329243118,349,Supplier B,36,2
798,Laptop,Toys,285.7194083129763,404,Supplier A,30,5
411,Book,Clothing,765.121656976055,459,Supplier B,22,2
982,Laptop,Books,727.9631567742737,164,Supplier A,26,2
106,Book,Books,27.244063415407165,479,Supplier B,21,2
102,Shirt,Toys,518.9527046631672,138,Supplier B,38,1
722,Laptop,Toys,156.53309273048544,275,Supplier C,26,4
849,Book,Clothing,868.9024899671033,-1,Supplier A,48,2
462,Phone,Clothing,874.1541652051584,52,Supplier C,3,2
850,Shirt,Electronics,429.9788913438829,174,Supplier B,23,5
607,Shirt,Books,455.5077060820589,109,Supplier A,22,5
373,Phone,Books,317.21728061643654,202,Supplier B,47,3
605,Book,Toys,722.2741729808304,435,Supplier C,18,3
905,Refrigerator,Electronics,371.48813576592994,135,Supplier A,41,5
838,Phone,Books,282.4366250321811,3,Supplier C,2,4
982,Book,Electronics,443.5864383144181,-1,Supplier B,26,3
114,Phone,Electronics,109.65776801970955,171,Supplier B,2,4
291,Phone,Toys,751.6711405513197,423,Supplier B,27,5
730,Laptop,Electronics,,357,Supplier A,16,3
584,Book,Clothing,651.595360290182,46,Supplier C,30,2
127,Refrigerator,Clothing,199.20723621977496,-1,Supplier C,9,5
813,Laptop,Home Appliances,247.75596529012486,427,Supplier B,48,3
138,Phone,Toys,642.9193586672392,47,Supplier C,21,4
372,Phone,Home Appliances,993.084596467249,239,Supplier A,29,4
330,Phone,Clothing,782.1631392910997,346,Supplier B,48,3
185,Book,Home Appliances,241.32283957892415,212,Supplier B,20,4
573,Book,Toys,,435,Supplier B,35,3
225,Laptop,Toys,868.908212862317,339,Supplier A,22,3
911,Refrigerator,Electronics,455.3002689630742,323,Supplier B,37,4
636,Laptop,Books,154.31174677159234,138,Supplier B,11,1
244,Shirt,Electronics,864.9671948554993,204,Supplier B,24,2
624,Phone,Toys,,380,Supplier B,19,5
311,Phone,Clothing,984.2282366192203,72,Supplier C,48,2
124,Phone,Clothing,,3,Supplier B,48,5
679,Laptop,Electronics,854.7545318873308,75,Supplier A,41,5
493,Laptop,Toys,71.52290985478308,328,Supplier B,6,2
166,Phone,Clothing,122.32706210815567,76,Supplier B,28,3
332,Laptop,Toys,577.6035304180404,303,Supplier C,47,4
208,Book,Clothing,540.8496613561845,255,Supplier B,28,1
245,Book,Toys,468.80395019974475,409,Supplier C,12,1
210,Laptop,Home Appliances,,101,Supplier A,2,1
327,Phone,Toys,442.5862751670423,105,Supplier C,1,2
210,Laptop,Toys,577.9119754520993,332,Supplier B,15,2
569,Laptop,Electronics,22.03498724807958,38,Supplier A,29,3
133,Laptop,Home Appliances,,475,Supplier B,37,1
722,Shirt,Books,527.9141262749368,313,Supplier C,5,3
875,Book,Electronics,727.7717767001733,274,Supplier A,44,1
468,Refrigerator,Books,190.6735585474884,87,Supplier A,6,2
847,Refrigerator,Clothing,555.9435503116842,210,Supplier C,4,4
694,Shirt,Books,720.1704902080661,368,Supplier C,6,4
653,Laptop,Toys,455.7351047556266,76,Supplier A,33,4
524,Shirt,Books,46.53951099665003,76,Supplier A,31,4
712,Shirt,Electronics,460.28279529632397,441,Supplier C,48,5
617,Phone,Electronics,310.51598998927005,27,Supplier B,12,1
791,Book,Books,931.0566155473017,244,Supplier A,29,4
381,Refrigerator,Electronics,142.1211179647608,65,Supplier C,24,5
419,Laptop,Electronics,,265,Supplier B,20,5
837,Refrigerator,Books,71.66537100781113,381,Supplier A,20,5
542,Refrigerator,Home Appliances,457.24702905644256,469,Supplier A,27,3
414,Book,Home Appliances,562.899897475679,204,Supplier C,47,3
976,,Clothing,311.9958326905282,57,Supplier B,19,5
840,Refrigerator,Electronics,465.97412280997673,200,Supplier A,33,4
476,Shirt,Books,180.28271863958363,224,Supplier B,4,1
388,Book,Electronics,318.04137247867544,141,Supplier B,17,2
536,Phone,Toys,628.684198411999,380,Supplier A,38,3
761,Laptop,Electronics,315.764054743932,367,Supplier B,42,4
376,Refrigerator,Electronics,901.7482168406942,83,Supplier A,10,4
809,Laptop,Home Appliances,635.83881848817,142,Supplier B,16,2
681,Phone,Books,449.8760380672648,351,Supplier A,47,2
602,Laptop,Electronics,57.98179684309882,32,Supplier C,44,4
723,Phone,Home Appliances,509.5573685005778,400,Supplier A,21,2
615,Shirt,Clothing,769.4807172825874,151,Supplier A,36,4
449,Refrigerator,Home Appliances,280.24644605216537,157,Supplier A,19,2
942,Phone,Home Appliances,810.638098255792,445,Supplier B,47,2
545,Laptop,Home Appliances,266.77063072986385,-1,Supplier C,47,4
929,Refrigerator,Electronics,827.2714601917844,445,Supplier B,47,5
449,,Electronics,103.56297477944385,250,Supplier B,45,4
706,Refrigerator,Clothing,868.8600346916489,302,Supplier A,5,1
763,Phone,Toys,509.20272191466387,111,Supplier B,33,2
922,,Toys,310.60683782785674,143,Supplier A,13,3
236,,Toys,279.8109854068458,449,Supplier C,47,2
858,Shirt,Clothing,443.3703477517554,208,Supplier B,22,1
998,Shirt,Toys,,223,Supplier B,19,3
342,,Toys,235.9208455688309,42,Supplier B,12,3
642,Shirt,Home Appliances,121.15231590141963,263,Supplier A,46,4
139,Shirt,Electronics,593.3344653442887,243,Supplier A,43,5
328,Refrigerator,Electronics,498.771617111452,2,Supplier B,40,4
647,Laptop,Home Appliances,533.7123456420412,124,Supplier B,31,3
322,Refrigerator,Home Appliances,673.5967092060728,267,Supplier C,25,3
105,Refrigerator,Home Appliances,281.8011884732363,83,Supplier C,49,5
421,Phone,Electronics,912.4516954762107,15,Supplier C,13,2
567,Refrigerator,Toys,446.9586247998446,333,Supplier C,35,5
831,Book,Home Appliances,146.50447123961254,463,Supplier C,7,4
174,Book,Clothing,747.4527815992654,58,Supplier A,39,2
103,Phone,Home Appliances,650.2422655654933,176,Supplier C,21,4
946,Laptop,Books,329.4285344343564,62,Supplier C,21,5
745,Laptop,Home Appliances,629.0883495533675,445,Supplier B,15,2
217,Refrigerator,Electronics,235.46471724159733,490,Supplier A,26,5
980,Refrigerator,Home Appliances,455.94257215371897,48,Supplier C,9,1
705,Refrigerator,Books,901.4242717239788,306,Supplier C,24,3
603,Laptop,Clothing,150.86354849753442,245,Supplier C,30,2
673,Shirt,Toys,398.96252098771276,288,Supplier B,20,3
540,Book,Home Appliances,824.7195762259403,285,Supplier B,26,1
293,Shirt,Books,970.1010814180546,442,Supplier B,16,2
946,Shirt,Books,464.84761369336,331,Supplier C,32,3
814,Laptop,Clothing,516.8596277404805,14,Supplier B,30,3
491,Shirt,Electronics,580.7285225480944,337,Supplier C,49,2
125,Phone,Home Appliances,933.7011788010366,254,Supplier A,41,3
534,Refrigerator,Books,861.0426551574892,91,Supplier C,25,3
272,Phone,Clothing,187.18910212921145,278,Supplier B,20,2
399,Book,Toys,448.0226614901335,205,Supplier A,35,3
744,Refrigerator,Books,474.72041963249774,93,Supplier C,0,3
425,Shirt,Clothing,793.3141894157816,224,Supplier A,3,4
509,Book,Electronics,610.8350249533265,300,Supplier A,3,4
217,Refrigerator,Electronics,661.1360527884327,317,Supplier A,25,1
935,Shirt,Books,998.2359095123053,462,Supplier C,3,4
886,Phone,Books,93.46084260061279,198,Supplier B,48,4
823,Refrigerator,Home Appliances,238.54962706305832,270,Supplier C,8,1
324,Shirt,Clothing,419.7380186241159,499,Supplier B,29,3
631,Phone,Books,,233,Supplier C,44,3
212,Book,Home Appliances,41.21265012004392,45,Supplier C,3,4
239,Book,Home Appliances,109.94205434175231,63,Supplier C,4,1
658,Book,Books,687.3342255755047,229,Supplier B,44,3
100,Book,Electronics,881.7379740953095,429,Supplier C,22,5
189,Laptop,Clothing,,439,Supplier A,15,2
753,Refrigerator,Clothing,548.4072579233604,248,Supplier C,21,2
419,Refrigerator,Electronics,269.9915641757318,245,Supplier A,36,2
649,Laptop,Books,772.5188363610372,427,Supplier B,7,4
904,Shirt,Clothing,756.7586956199112,74,Supplier B,47,2
993,Shirt,Books,596.5983754333035,156,Supplier C,32,2
238,Book,Books,228.41100078111597,222,Supplier C,37,5
610,Phone,Home Appliances,115.07785387234766,189,Supplier C,42,3
967,Shirt,Electronics,82.95380433998338,472,Supplier A,15,5
944,Phone,Books,600.8421453100202,51,Supplier B,4,4
358,,Toys,828.534612759944,437,Supplier A,15,2
772,Phone,Electronics,861.1638231453063,87,Supplier A,6,3
789,Refrigerator,Clothing,474.3496328565808,312,Supplier C,0,2
109,Laptop,Home Appliances,788.5858733205826,338,Supplier C,8,2
360,Laptop,Clothing,947.9425924142031,65,Supplier A,17,4
749,Book,Clothing,289.6667102383066,149,Supplier A,44,2
271,Shirt,Electronics,410.001139453142,19,Supplier C,46,1
997,Book,Clothing,932.849412744747,32,Supplier C,2,3
112,Refrigerator,Books,351.4663479709392,327,Supplier A,23,3
267,Book,Clothing,915.5987645153604,280,Supplier C,27,1
741,Phone,Home Appliances,981.4239650093764,45,Supplier C,9,4
695,Refrigerator,Home Appliances,668.5745140029362,72,Supplier A,8,2
420,Laptop,Toys,820.5524837140849,353,Supplier A,12,2
418,Shirt,Home Appliances,,312,Supplier B,47,3
712,Refrigerator,Clothing,705.5435724632133,342,Supplier A,34,4
428,Refrigerator,Home Appliances,320.7924515216079,132,Supplier C,22,4
884,Phone,Electronics,,54,Supplier A,46,4
876,Shirt,Home Appliances,356.1906978692576,60,Supplier A,16,2
649,Laptop,Books,,344,Supplier A,45,4
518,Refrigerator,Electronics,120.47861426324535,7,Supplier B,6,1
705,Refrigerator,Toys,31.67962331867725,271,Supplier B,15,5
194,Phone,Books,156.8985251508799,245,Supplier C,39,4
916,Book,Clothing,721.4212078825794,175,Supplier B,35,5
680,Laptop,Clothing,973.3378276233151,492,Supplier A,19,2
417,Shirt,Clothing,983.403405622524,115,Supplier B,23,4
335,Refrigerator,Books,504.0995661573842,316,Supplier A,46,3
433,Refrigerator,Books,871.9652549725005,270,Supplier B,4,2
984,Laptop,Books,742.089926636474,192,Supplier B,44,1
475,Book,Electronics,511.01943224491134,149,Supplier B,5,1
558,Refrigerator,Electronics,581.3053222959851,130,Supplier A,27,5
236,Laptop,Clothing,154.48260368453364,101,Supplier B,4,5
687,Phone,Home Appliances,938.9082314042602,309,Supplier A,48,3
646,Book,Clothing,364.89117531714123,269,Supplier A,38,3
612,Shirt,Toys,457.22627132802614,291,Supplier C,37,1
395,Refrigerator,Electronics,678.2270263779408,209,Supplier B,1,4
419,Laptop,Books,347.22442209602286,494,Supplier C,42,1
671,Phone,Electronics,269.1739777691519,360,Supplier C,38,1
931,,Books,638.4284054048162,337,Supplier A,20,3
448,Laptop,Toys,,66,Supplier B,39,5
939,Laptop,Toys,726.3106097861453,9,Supplier A,36,3
878,Shirt,Electronics,523.7429024789795,48,Supplier A,17,3
972,Phone,Books,613.6386559105157,486,Supplier B,47,3
328,Phone,Toys,,110,Supplier A,45,1
369,Book,Clothing,536.5091533627125,320,Supplier B,11,4
927,,Clothing,590.8831018919212,218,Supplier B,16,1
897,Shirt,Books,690.1124368720771,56,Supplier A,36,2
390,,Electronics,758.0564702360807,282,Supplier A,45,3
824,Shirt,Toys,732.9033434603981,458,Supplier C,37,3
264,Phone,Electronics,872.2241285776165,112,Supplier A,14,2
104,Refrigerator,Clothing,205.6545645040547,132,Supplier B,6,3
950,Book,Toys,413.1250101019616,70,Supplier C,13,3
478,Laptop,Electronics,948.840144694168,82,Supplier B,49,3
177,Laptop,Home Appliances,,56,Supplier C,0,2
509,Shirt,Books,142.37267536780422,375,Supplier A,37,1
673,Refrigerator,Books,534.936223834936,348,Supplier A,2,3
231,Phone,Home Appliances,127.30115310337293,270,Supplier A,36,4
700,Refrigerator,Clothing,218.7961739533079,482,Supplier B,43,2
848,Refrigerator,Toys,998.3523814395376,110,Supplier C,30,5
141,Phone,Books,550.5353856282094,356,Supplier B,42,2
188,Shirt,Home Appliances,298.37722125962046,374,Supplier C,12,1
501,Refrigerator,Home Appliances,994.8794554824279,75,Supplier A,47,2
395,Laptop,Clothing,967.2277401840404,157,Supplier B,17,5
939,Phone,Clothing,451.9242602625783,19,Supplier A,16,4
394,Book,Electronics,275.19504661215024,420,Supplier B,16,5
715,Shirt,Books,841.6316453303461,130,Supplier A,10,2
625,Phone,Electronics,721.3083026323501,328,Supplier B,19,5
899,Book,Home Appliances,693.2026063034401,121,Supplier B,9,2
790,Book,Toys,895.2514664960231,40,Supplier C,28,4
736,Refrigerator,Toys,695.6287911938981,166,Supplier A,47,4
521,Refrigerator,Clothing,298.1219841807182,409,Supplier C,33,1
964,Refrigerator,Toys,699.9858986382176,129,Supplier C,16,4
122,Phone,Toys,319.6972410579907,22,Supplier A,41,3
674,Phone,Toys,764.0542000638552,278,Supplier B,12,5
242,Shirt,Home Appliances,627.3528974017347,250,Supplier C,43,5
764,Refrigerator,Toys,95.86332094505558,468,Supplier A,46,2
244,Book,Toys,522.5786551864392,399,Supplier B,38,4
324,Laptop,Toys,356.43494981182613,8,Supplier C,26,1
602,Shirt,Electronics,341.9992200776484,12,Supplier C,25,1
920,Phone,Home Appliances,610.2111763297121,411,Supplier C,27,1
715,Shirt,Clothing,335.8783279800364,410,Supplier B,12,3
203,Shirt,Electronics,,306,Supplier C,11,4
138,,Books,89.37560729095095,319,Supplier B,43,1
297,Shirt,Home Appliances,667.180487347909,51,Supplier C,27,3
745,Laptop,Home Appliances,813.0109075836064,208,Supplier A,1,5
678,Refrigerator,Books,679.3750561220214,37,Supplier C,36,2
490,Book,Books,507.2846111195958,99,Supplier A,33,4
278,Shirt,Books,951.3008734614576,-1,Supplier A,22,4
653,Shirt,Clothing,313.9397200021023,401,Supplier A,44,5
547,Shirt,Toys,38.78452977447822,-1,Supplier B,28,4
599,Refrigerator,Home Appliances,443.34958403417204,50,Supplier A,34,4
114,Phone,Toys,52.351697182320706,392,Supplier C,10,4
722,Phone,Toys,954.8580174758806,140,Supplier B,47,4
768,Laptop,Books,225.71968483309047,167,Supplier A,32,3
388,Phone,Clothing,793.1484834699019,-1,Supplier B,10,3
577,Shirt,Electronics,779.0806415108776,108,Supplier B,8,2
330,Shirt,Clothing,233.37432168927484,206,Supplier B,13,4
519,Shirt,Toys,628.8019998705639,-1,Supplier C,8,5
256,Laptop,Clothing,67.1173891167212,299,Supplier A,38,1
649,Shirt,Books,493.90309398979014,109,Supplier B,47,2
540,Phone,Electronics,34.354184727037,195,Supplier B,2,1
196,Refrigerator,Books,922.721002577225,416,Supplier B,28,1
510,,Electronics,976.5643037155803,151,Supplier A,18,4
388,Book,Toys,,419,Supplier B,35,5
353,Phone,Electronics,223.9439139044453,242,Supplier B,31,1
295,Shirt,Electronics,758.6457730308871,127,Supplier C,6,1
697,Refrigerator,Electronics,268.3118108527478,104,Supplier A,27,2
933,,Clothing,897.1750279786081,9,Supplier C,43,5
621,Refrigerator,Clothing,582.4505534005226,355,Supplier A,17,5
616,,Toys,363.7620705501059,147,Supplier A,4,1
734,Refrigerator,Electronics,836.0398714224317,488,Supplier A,22,5
941,Book,Home Appliances,503.53856640512726,364,Supplier C,21,2
964,Book,Toys,913.400255434306,363,Supplier C,25,2
217,Refrigerator,Electronics,929.4539519947933,458,Supplier C,41,2
905,Phone,Electronics,182.11174908584113,139,Supplier C,11,4
258,Phone,Clothing,22.276938009291666,189,Supplier B,39,1
